,feature,rank
0,length_longest_word,0
1,FQDN_count,1
2,sld_vec,0
3,private_192,0
4,lower,1
5,multicast,1
6,entropy,0
7,labels_max,1
8,admin_multicast,0
9,private_172,0
10,Label,0
