,feature,rank
0,length_longest_word,0
1,FQDN_count,0
2,sld_vec,0
3,private_192,1
4,lower,0
5,multicast,1
6,entropy,0
7,labels_max,0
8,admin_multicast,1
9,private_172,1
10,Label,0
